username,content,label,cleaning,tokenizing,stopword,stemming,final
Pengguna Google,aplikasi ribet,negatif,aplikasi ribet,"aplikasi, ribet","aplikasi, ribet","aplikasi, ribet",aplikasi ribet
Pengguna Google,Aplikasi rusak,negatif,aplikasi rusak,"aplikasi, rusak","aplikasi, rusak","aplikasi, rusak",aplikasi rusak
Pengguna Google,aplikasi sampah,negatif,aplikasi sampah,"aplikasi, sampah","aplikasi, sampah","aplikasi, sampah",aplikasi sampah
Pengguna Google,aplikasi busuk,negatif,aplikasi busuk,"aplikasi, busuk","aplikasi, busuk","aplikasi, busuk",aplikasi busuk
Pengguna Google,apk gajelas,negatif,apk gajelas,"apk, gajelas","apk, gajelas","apk, gajelas",apk gajelas
Pengguna Google,ga guna,negatif,ga guna,"ga, guna",ga,ga,ga
Pengguna Google,bug banyak,negatif,bug banyak,"bug, banyak",bug,bug,bug
Pengguna Google,Penambah stress,negatif,penambah stress,"penambah, stress","penambah, stress","tambah, stress",tambah stress
Pengguna Google,eror teruss,negatif,eror teruss,"eror, teruss","eror, teruss","eror, teruss",eror teruss
Pengguna Google,APLIKASI TOLOL,negatif,aplikasi tolol,"aplikasi, tolol","aplikasi, tolol","aplikasi, tolol",aplikasi tolol
Pengguna Google,verifikasi lambat,negatif,verifikasi lambat,"verifikasi, lambat","verifikasi, lambat","verifikasi, lambat",verifikasi lambat
Pengguna Google,apk jelek,negatif,apk jelek,"apk, jelek","apk, jelek","apk, jelek",apk jelek
Pengguna Google,dongo !!!,netral,dongo ,dongo,dongo,dongo,dongo
Pengguna Google,Sampah ...,negatif,sampah ,sampah,sampah,sampah,sampah
Pengguna Google,ribet,negatif,ribet,ribet,ribet,ribet,ribet
Pengguna Google,mantaps,positif,mantaps,mantaps,mantaps,mantaps,mantaps
Pengguna Google,tidak bagus,negatif,tidak bagus,"tidak, bagus",bagus,bagus,bagus
Pengguna Google,bad,negatif,bad,bad,bad,bad,bad
Pengguna Google,jelek,negatif,jelek,jelek,jelek,jelek,jelek
Pengguna Google,buruk,negatif,buruk,buruk,buruk,buruk,buruk
Pengguna Google,sampah,negatif,sampah,sampah,sampah,sampah,sampah
Pengguna Google,ribet,negatif,ribet,ribet,ribet,ribet,ribet
Pengguna Google,ampas,negatif,ampas,ampas,ampas,ampas,ampas
Pengguna Google,sampah.,negatif,sampah,sampah,sampah,sampah,sampah
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,baik,positif,baik,baik,,,
Pengguna Google,mantaaaap,positif,mantaaaap,mantaaaap,mantaaaap,mantaaaap,mantaaaap
Pengguna Google,informatif,positif,informatif,informatif,informatif,informatif,informatif
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,Excelence,positif,excelence,excelence,excelence,excelence,excelence
Pengguna Google,Terbaik,positif,terbaik,terbaik,terbaik,baik,baik
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,top,positif,top,top,top,top,top
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,mantab,positif,mantab,mantab,mantab,mantab,mantab
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,good,positif,good,good,good,good,good
Pengguna Google,okee,positif,okee,okee,okee,okee,okee
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,good,positif,good,good,good,good,good
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,nice,positif,nice,nice,nice,nice,nice
Pengguna Google,"ok,,, sip",positif,ok sip,"ok, sip","ok, sip","ok, sip",ok sip
Pengguna Google,on-line,netral,online,online,online,online,online
Pengguna Google,good pelayanan,positif,good pelayanan,"good, pelayanan","good, pelayanan","good, layan",good layan
Pengguna Google,very good,positif,very good,"very, good","very, good","very, good",very good
Pengguna Google,sangat bagus,positif,sangat bagus,"sangat, bagus",bagus,bagus,bagus
Pengguna Google,ok banget,positif,ok banget,"ok, banget","ok, banget","ok, banget",ok banget
Pengguna Google,cukup bagus,positif,cukup bagus,"cukup, bagus",bagus,bagus,bagus
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,"aplikasi tolol, login web login apk ujung""nya error",negatif,aplikasi tolol login web login apk ujungnya error,"aplikasi, tolol, login, web, login, apk, ujungnya, error","aplikasi, tolol, login, web, login, apk, ujungnya, error","aplikasi, tolol, login, web, login, apk, ujung, error",aplikasi tolol login web login apk ujung error
Pengguna Google,"apk sangat membantu,saya lupa efin langsung install apk terus gunakan apk alhamdulilah berhasil mendapatkan NO EFIN kembali.",positif,apk sangat membantusaya lupa efin langsung install apk terus gunakan apk alhamdulilah berhasil mendapatkan no efin kembali,"apk, sangat, membantusaya, lupa, efin, langsung, install, apk, terus, gunakan, apk, alhamdulilah, berhasil, mendapatkan, no, efin, kembali","apk, membantusaya, lupa, efin, langsung, install, apk, apk, alhamdulilah, berhasil, no, efin","apk, membantusaya, lupa, efin, langsung, install, apk, apk, alhamdulilah, hasil, no, efin",apk membantusaya lupa efin langsung install apk apk alhamdulilah hasil no efin
Pengguna Google,live chat sibuk muluu ampasss,negatif,live chat sibuk muluu ampasss,"live, chat, sibuk, muluu, ampasss","live, chat, sibuk, muluu, ampasss","live, chat, sibuk, muluu, ampasss",live chat sibuk muluu ampasss
Pengguna Google,Aplikasi bosok... ancene ga becus,negatif,aplikasi bosok ancene ga becus,"aplikasi, bosok, ancene, ga, becus","aplikasi, bosok, ancene, ga, becus","aplikasi, bosok, ancene, ga, becus",aplikasi bosok ancene ga becus
Pengguna Google,19 Februari 2025 server down !!!,netral, februari  server down ,"februari, server, down","februari, server, down","februari, server, down",februari server down
Pengguna Google,Tidak ada kode Verifikasi ke email saya 6x percobaan selama 1 jam,netral,tidak ada kode verifikasi ke email saya x percobaan selama  jam,"tidak, ada, kode, verifikasi, ke, email, saya, x, percobaan, selama, jam","kode, verifikasi, email, x, percobaan, jam","kode, verifikasi, email, x, coba, jam",kode verifikasi email x coba jam
Pengguna Google,"APLIKASI GAK BERGUNA, LEMOTTTTT PARAHHHHHHH IWHHHH",negatif,aplikasi gak berguna lemottttt parahhhhhhh iwhhhh,"aplikasi, gak, berguna, lemottttt, parahhhhhhh, iwhhhh","aplikasi, gak, berguna, lemottttt, parahhhhhhh, iwhhhh","aplikasi, gak, guna, lemottttt, parahhhhhhh, iwhhhh",aplikasi gak guna lemottttt parahhhhhhh iwhhhh
Pengguna Google,Aplikasi Awikwok Lolot Cuih,negatif,aplikasi awikwok lolot cuih,"aplikasi, awikwok, lolot, cuih","aplikasi, awikwok, lolot, cuih","aplikasi, awikwok, lolot, cuih",aplikasi awikwok lolot cuih
Pengguna Google,Ampun dahhÃ°Å¸â„¢Å’Ã°Å¸ÂÂ¼,netral,ampun dahh,"ampun, dahh","ampun, dahh","ampun, dahh",ampun dahh
Pengguna Google,Aplikasi gaguna.,negatif,aplikasi gaguna,"aplikasi, gaguna","aplikasi, gaguna","aplikasi, gaguna",aplikasi gaguna
Pengguna Google,"Good job, sangat membantu",positif,good job sangat membantu,"good, job, sangat, membantu","good, job, membantu","good, job, bantu",good job bantu
Pengguna Google,"Error, error, error, error, error, error Capek bet",negatif,error error error error error error capek bet,"error, error, error, error, error, error, capek, bet","error, error, error, error, error, error, capek, bet","error, error, error, error, error, error, capek, bet",error error error error error error capek bet
Pengguna Google,Live chat lambat,negatif,live chat lambat,"live, chat, lambat","live, chat, lambat","live, chat, lambat",live chat lambat
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,Aplikasi tolol..,negatif,aplikasi tolol,"aplikasi, tolol","aplikasi, tolol","aplikasi, tolol",aplikasi tolol
Pengguna Google,"Sulit,""",negatif,sulit,sulit,sulit,sulit,sulit
Pengguna Google,"Aplikasi luemoottt ,,",negatif,aplikasi luemoottt ,"aplikasi, luemoottt","aplikasi, luemoottt","aplikasi, luemoottt",aplikasi luemoottt
Pengguna Google,Aplikasi sampah !!!,negatif,aplikasi sampah ,"aplikasi, sampah","aplikasi, sampah","aplikasi, sampah",aplikasi sampah
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,"Lemot ,,,error",negatif,lemot error,"lemot, error","lemot, error","lot, error",lot error
Pengguna Google,good job Ã°Å¸â€˜Â,positif,good job ,"good, job","good, job","good, job",good job
Pengguna Google,Bagus' Ã°Å¸â€˜Â,positif,bagus ,bagus,bagus,bagus,bagus
Pengguna Google,aplikasi sampah,negatif,aplikasi sampah,"aplikasi, sampah","aplikasi, sampah","aplikasi, sampah",aplikasi sampah
Pengguna Google,G guna,negatif,g guna,"g, guna",g,g,g
Pengguna Google,BAGUSAN CORETAX,netral,bagusan coretax,"bagusan, coretax","bagusan, coretax","bagus, coretax",bagus coretax
Pengguna Google,APK SAMPAH,negatif,apk sampah,"apk, sampah","apk, sampah","apk, sampah",apk sampah
Pengguna Google,Aplikasi sampah,negatif,aplikasi sampah,"aplikasi, sampah","aplikasi, sampah","aplikasi, sampah",aplikasi sampah
Pengguna Google,Aplikasi ribet,negatif,aplikasi ribet,"aplikasi, ribet","aplikasi, ribet","aplikasi, ribet",aplikasi ribet
Pengguna Google,Gak guna,negatif,gak guna,"gak, guna",gak,gak,gak
Pengguna Google,Aplikasi bodoh,negatif,aplikasi bodoh,"aplikasi, bodoh","aplikasi, bodoh","aplikasi, bodoh",aplikasi bodoh
Pengguna Google,Ga guna,negatif,ga guna,"ga, guna",ga,ga,ga
Pengguna Google,Aplikasi busuk,negatif,aplikasi busuk,"aplikasi, busuk","aplikasi, busuk","aplikasi, busuk",aplikasi busuk
Pengguna Google,Aplikasi lelet,negatif,aplikasi lelet,"aplikasi, lelet","aplikasi, lelet","aplikasi, lelet",aplikasi lelet
Pengguna Google,Ampas banget,negatif,ampas banget,"ampas, banget","ampas, banget","ampas, banget",ampas banget
Pengguna Google,aplikasi gakjelas,negatif,aplikasi gakjelas,"aplikasi, gakjelas","aplikasi, gakjelas","aplikasi, gakjelas",aplikasi gakjelas
Pengguna Google,Lebih rumit,negatif,lebih rumit,"lebih, rumit",rumit,rumit,rumit
Pengguna Google,gak beres,negatif,gak beres,"gak, beres","gak, beres","gak, beres",gak beres
Pengguna Google,Gabisa daftar,negatif,gabisa daftar,"gabisa, daftar","gabisa, daftar","gabisa, daftar",gabisa daftar
Pengguna Google,Aplikasi busuk,negatif,aplikasi busuk,"aplikasi, busuk","aplikasi, busuk","aplikasi, busuk",aplikasi busuk
Pengguna Google,G guna,negatif,g guna,"g, guna",g,g,g
Pengguna Google,Aplikasi Lemot,negatif,aplikasi lemot,"aplikasi, lemot","aplikasi, lemot","aplikasi, lot",aplikasi lot
Pengguna Google,Aplikasi sampah,negatif,aplikasi sampah,"aplikasi, sampah","aplikasi, sampah","aplikasi, sampah",aplikasi sampah
Pengguna Google,Otp lama,negatif,otp lama,"otp, lama",otp,otp,otp
Pengguna Google,lemot,negatif,lemot,lemot,lemot,lot,lot
Pengguna Google,Gajelas,negatif,gajelas,gajelas,gajelas,gajelas,gajelas
Pengguna Google,gajelas,negatif,gajelas,gajelas,gajelas,gajelas,gajelas
Pengguna Google,busuk,negatif,busuk,busuk,busuk,busuk,busuk
Pengguna Google,ribet,negatif,ribet,ribet,ribet,ribet,ribet
Pengguna Google,bad,negatif,bad,bad,bad,bad,bad
Pengguna Google,Jelek,negatif,jelek,jelek,jelek,jelek,jelek
Pengguna Google,Cacat,negatif,cacat,cacat,cacat,cacat,cacat
Pengguna Google,tidak nyambung,negatif,tidak nyambung,"tidak, nyambung",nyambung,nyambung,nyambung
Pengguna Google,Sampah,negatif,sampah,sampah,sampah,sampah,sampah
Pengguna Google,lambat,negatif,lambat,lambat,lambat,lambat,lambat
Pengguna Google,jelek,negatif,jelek,jelek,jelek,jelek,jelek
Pengguna Google,Ribettt,negatif,ribettt,ribettt,ribettt,ribettt,ribettt
Pengguna Google,Tidak jelas,negatif,tidak jelas,"tidak, jelas",,,
Pengguna Google,Jelek,negatif,jelek,jelek,jelek,jelek,jelek
Pengguna Google,Gblok,negatif,gblok,gblok,gblok,gblok,gblok
Pengguna Google,Susahhhhhh,negatif,susahhhhhh,susahhhhhh,susahhhhhh,susahhhhhh,susahhhhhh
Pengguna Google,Ribetttttt,negatif,ribetttttt,ribetttttt,ribetttttt,ribetttttt,ribetttttt
Pengguna Google,Buruk,negatif,buruk,buruk,buruk,buruk,buruk
Pengguna Google,Lemot,negatif,lemot,lemot,lemot,lot,lot
Pengguna Google,Terbaik,positif,terbaik,terbaik,terbaik,baik,baik
Pengguna Google,Mntap,positif,mntap,mntap,mntap,mntap,mntap
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,memudahkan,positif,memudahkan,memudahkan,memudahkan,mudah,mudah
Pengguna Google,good,positif,good,good,good,good,good
Pengguna Google,Terbaik,positif,terbaik,terbaik,terbaik,baik,baik
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,oke,positif,oke,oke,oke,oke,oke
Pengguna Google,oke,positif,oke,oke,oke,oke,oke
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,mantab,positif,mantab,mantab,mantab,mantab,mantab
Pengguna Google,oke,positif,oke,oke,oke,oke,oke
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,good,positif,good,good,good,good,good
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,top,positif,top,top,top,top,top
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,Cocok banget.......,positif,cocok banget,"cocok, banget","cocok, banget","cocok, banget",cocok banget
Pengguna Google,MantapÃ°Å¸â€˜Â,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,Mantap.,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,sangat baik,positif,sangat baik,"sangat, baik",,,
Pengguna Google,ok banget,positif,ok banget,"ok, banget","ok, banget","ok, banget",ok banget
Pengguna Google,sangat propesional,positif,sangat propesional,"sangat, propesional",propesional,propesional,propesional
Pengguna Google,sulit login,negatif,sulit login,"sulit, login","sulit, login","sulit, login",sulit login
Pengguna Google,Hemat sangat,positif,hemat sangat,"hemat, sangat",hemat,hemat,hemat
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,MemudHkan segala urusanÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€™Âª,positif,memudhkan segala urusan,"memudhkan, segala, urusan","memudhkan, urusan","memudhkan, urus",memudhkan urus
Pengguna Google,"Gak guna,",negatif,gak guna,"gak, guna",gak,gak,gak
Pengguna Google,aplikasi gajelas!!!,negatif,aplikasi gajelas,"aplikasi, gajelas","aplikasi, gajelas","aplikasi, gajelas",aplikasi gajelas
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,oke,positif,oke,oke,oke,oke,oke
Pengguna Google,lag mulu,negatif,lag mulu,"lag, mulu","lag, mulu","lag, mulu",lag mulu
Pengguna Google,Gak guna,negatif,gak guna,"gak, guna",gak,gak,gak
Pengguna Google,Aplikasi apassssas,negatif,aplikasi apassssas,"aplikasi, apassssas","aplikasi, apassssas","aplikasi, apassssas",aplikasi apassssas
Pengguna Google,gak jelas,negatif,gak jelas,"gak, jelas",gak,gak,gak
Pengguna Google,Tambah jelek,negatif,tambah jelek,"tambah, jelek",jelek,jelek,jelek
Pengguna Google,ga jelass,negatif,ga jelass,"ga, jelass","ga, jelass","ga, jelass",ga jelass
Pengguna Google,Payah,negatif,payah,payah,payah,payah,payah
Pengguna Google,Eror,negatif,eror,eror,eror,eror,eror
Pengguna Google,gaguna,negatif,gaguna,gaguna,gaguna,gaguna,gaguna
Pengguna Google,sampah,negatif,sampah,sampah,sampah,sampah,sampah
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,top,positif,top,top,top,top,top
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,Baik,positif,baik,baik,,,
Pengguna Google,Susah belumbisa,negatif,susah belumbisa,"susah, belumbisa","susah, belumbisa","susah, belumbisa",susah belumbisa
Pengguna Google,Cepat selesai,positif,cepat selesai,"cepat, selesai","cepat, selesai","cepat, selesai",cepat selesai
Pengguna Google,Masih bagus,positif,masih bagus,"masih, bagus",bagus,bagus,bagus
Pengguna Google,Verifikasi terus,netral,verifikasi terus,"verifikasi, terus",verifikasi,verifikasi,verifikasi
Pengguna Google,Ga guna,negatif,ga guna,"ga, guna",ga,ga,ga
Pengguna Google,aplikasi idiot,negatif,aplikasi idiot,"aplikasi, idiot","aplikasi, idiot","aplikasi, idiot",aplikasi idiot
Pengguna Google,Lemot,negatif,lemot,lemot,lemot,lot,lot
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,oke,positif,oke,oke,oke,oke,oke
Pengguna Google,good,positif,good,good,good,good,good
Pengguna Google,ok,positif,ok,ok,ok,ok,ok
Pengguna Google,Ok Ã°Å¸â€˜Â,positif,ok ,ok,ok,ok,ok
Pengguna Google,"Teu bisa dibuka, nyeun bala bala gehu weh meh ngenah.",netral,teu bisa dibuka nyeun bala bala gehu weh meh ngenah,"teu, bisa, dibuka, nyeun, bala, bala, gehu, weh, meh, ngenah","teu, dibuka, nyeun, bala, bala, gehu, weh, meh, ngenah","teu, buka, nyeun, bala, bala, gehu, weh, meh, ngenah",teu buka nyeun bala bala gehu weh meh ngenah
Pengguna Google,fitur lupa password login apk ga da,netral,fitur lupa password login apk ga da,"fitur, lupa, password, login, apk, ga, da","fitur, lupa, password, login, apk, ga, da","fitur, lupa, password, login, apk, ga, da",fitur lupa password login apk ga da
Pengguna Google,Please fix bug verifikasi,negatif,please fix bug verifikasi,"please, fix, bug, verifikasi","please, fix, bug, verifikasi","please, fix, bug, verifikasi",please fix bug verifikasi
Pengguna Google,Saya hanya ingin lihat data PPh 21 saya,netral,saya hanya ingin lihat data pph  saya,"saya, hanya, ingin, lihat, data, pph, saya","lihat, data, pph","lihat, data, pph",lihat data pph
Pengguna Google,Eror mulu,negatif,eror mulu,"eror, mulu","eror, mulu","eror, mulu",eror mulu
Pengguna Google,Aplikasi konyol,negatif,aplikasi konyol,"aplikasi, konyol","aplikasi, konyol","aplikasi, konyol",aplikasi konyol
Pengguna Google,APLIKASI TOLOL,negatif,aplikasi tolol,"aplikasi, tolol","aplikasi, tolol","aplikasi, tolol",aplikasi tolol
Pengguna Google,Aplikasi bego,negatif,aplikasi bego,"aplikasi, bego","aplikasi, bego","aplikasi, bego",aplikasi bego
Pengguna Google,aplikasi mbelgedes,netral,aplikasi mbelgedes,"aplikasi, mbelgedes","aplikasi, mbelgedes","aplikasi, mbelgedes",aplikasi mbelgedes
Pengguna Google,Aplikasi yang sangat bagus,positif,aplikasi yang sangat bagus,"aplikasi, yang, sangat, bagus","aplikasi, bagus","aplikasi, bagus",aplikasi bagus
Pengguna Google,lemot,negatif,lemot,lemot,lemot,lot,lot
Pengguna Google,hadeh,negatif,hadeh,hadeh,hadeh,hadeh,hadeh
Pengguna Google,Gembel,negatif,gembel,gembel,gembel,gembel,gembel
Pengguna Google,Bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,Mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,Baik,positif,baik,baik,,,
Pengguna Google,Ok,positif,ok,ok,ok,ok,ok
Pengguna Google,Bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,Sangat bagus,positif,sangat bagus,"sangat, bagus",bagus,bagus,bagus
Pengguna Google,"Jan duit pajak asli ne gae opo seh, kok kerjo ne koyok ngene wong pajekÃ°Å¸ËœÂ¤",netral,jan duit pajak asli ne gae opo seh kok kerjo ne koyok ngene wong pajek,"jan, duit, pajak, asli, ne, gae, opo, seh, kok, kerjo, ne, koyok, ngene, wong, pajek","jan, duit, pajak, asli, ne, gae, opo, seh, kerjo, ne, koyok, ngene, pajek","jan, duit, pajak, asli, ne, gae, opo, seh, kerjo, ne, koyok, ngene, pajek",jan duit pajak asli ne gae opo seh kerjo ne koyok ngene pajek
Pengguna Google,"Terima kasih sekali sangat membantu ,live chat nya juga cepat aplikasi berjalan lancar. Sebagai perantau yang pertama kali juga lupa efin badan bingung banget karena beda sama lupa efin pribadi dengan live chat sangat terbantu makasih kak satria walaupun aku bingung banget tapi Alhamdulillah muncul emil padahal live chat nya keburu berakhir. Makasih pokonya sehat selalu pegawai dpj Ã°Å¸â„¢ÂÃ°Å¸ÂÂ»",positif,terima kasih sekali sangat membantu live chat nya juga cepat aplikasi berjalan lancar sebagai perantau yang pertama kali juga lupa efin badan bingung banget karena beda sama lupa efin pribadi dengan live chat sangat terbantu makasih kak satria walaupun aku bingung banget tapi alhamdulillah muncul emil padahal live chat nya keburu berakhir makasih pokonya sehat selalu pegawai dpj ,"terima, kasih, sekali, sangat, membantu, live, chat, nya, juga, cepat, aplikasi, berjalan, lancar, sebagai, perantau, yang, pertama, kali, juga, lupa, efin, badan, bingung, banget, karena, beda, sama, lupa, efin, pribadi, dengan, live, chat, sangat, terbantu, makasih, kak, satria, walaupun, aku, bingung, banget, tapi, alhamdulillah, muncul, emil, padahal, live, chat, nya, keburu, berakhir, makasih, pokonya, sehat, selalu, pegawai, dpj","terima, kasih, membantu, live, chat, nya, cepat, aplikasi, berjalan, lancar, perantau, kali, lupa, efin, badan, bingung, banget, beda, lupa, efin, pribadi, live, chat, terbantu, makasih, kak, satria, bingung, banget, alhamdulillah, muncul, emil, live, chat, nya, keburu, makasih, pokonya, sehat, pegawai, dpj","terima, kasih, bantu, live, chat, nya, cepat, aplikasi, jalan, lancar, rantau, kali, lupa, efin, badan, bingung, banget, beda, lupa, efin, pribadi, live, chat, bantu, makasih, kak, satria, bingung, banget, alhamdulillah, muncul, emil, live, chat, nya, keburu, makasih, poko, sehat, pegawai, dpj",terima kasih bantu live chat nya cepat aplikasi jalan lancar rantau kali lupa efin badan bingung banget beda lupa efin pribadi live chat bantu makasih kak satria bingung banget alhamdulillah muncul emil live chat nya keburu makasih poko sehat pegawai dpj
Pengguna Google,aplikasi insitusi kelas negara tapi peforma aplikasi scam. kerja bagus!!,positif,aplikasi insitusi kelas negara tapi peforma aplikasi scam kerja bagus,"aplikasi, insitusi, kelas, negara, tapi, peforma, aplikasi, scam, kerja, bagus","aplikasi, insitusi, kelas, negara, peforma, aplikasi, scam, kerja, bagus","aplikasi, insitusi, kelas, negara, forma, aplikasi, scam, kerja, bagus",aplikasi insitusi kelas negara forma aplikasi scam kerja bagus
Pengguna Google,"Error, force close, input otp error parah2",negatif,error force close input otp error parah,"error, force, close, input, otp, error, parah","error, force, close, input, otp, error, parah","error, force, close, input, otp, error, parah",error force close input otp error parah
Pengguna Google,"gak bisa dipake, server (101)",negatif,gak bisa dipake server ,"gak, bisa, dipake, server","gak, dipake, server","gak, dipake, server",gak dipake server
Pengguna Google,Eror Mulu aplksi nyn kg jls,negatif,eror mulu aplksi nyn kg jls,"eror, mulu, aplksi, nyn, kg, jls","eror, mulu, aplksi, nyn, kg, jls","eror, mulu, aplksi, nyn, kg, jls",eror mulu aplksi nyn kg jls
Pengguna Google,Pas mau verifikasi wajah for close mulu hedeh,negatif,pas mau verifikasi wajah for close mulu hedeh,"pas, mau, verifikasi, wajah, for, close, mulu, hedeh","pas, verifikasi, wajah, for, close, mulu, hedeh","pas, verifikasi, wajah, for, close, mulu, hedeh",pas verifikasi wajah for close mulu hedeh
Pengguna Google,"1,a y d, lagi Ã°Å¸ËœÂÃ°Å¸Â¥Â²Ã°Å¸ËœÂ´",netral,a y d lagi ,"a, y, d, lagi","a, y, d","a, y, d",a y d
Pengguna Google,Apk PPK Error Truss,negatif,apk ppk error truss,"apk, ppk, error, truss","apk, ppk, error, truss","apk, ppk, error, truss",apk ppk error truss
Pengguna Google,"Kak agak susah dftarnya,pdhal sdh dtulis smua syaratnya",negatif,kak agak susah dftarnyapdhal sdh dtulis smua syaratnya,"kak, agak, susah, dftarnyapdhal, sdh, dtulis, smua, syaratnya","kak, susah, dftarnyapdhal, sdh, dtulis, smua, syaratnya","kak, susah, dftarnyapdhal, sdh, dtulis, smua, syarat",kak susah dftarnyapdhal sdh dtulis smua syarat
Pengguna Google,Error kalau buat log in...,negatif,error kalau buat log in,"error, kalau, buat, log, in","error, log, in","error, log, in",error log in
Pengguna Google,Sering down server,negatif,sering down server,"sering, down, server","down, server","down, server",down server
Pengguna Google,Buset dah...,netral,buset dah,"buset, dah","buset, dah","buset, dah",buset dah
Pengguna Google,Ga Guna!!!,negatif,ga guna,"ga, guna",ga,ga,ga
Pengguna Google,Top..aplikasinya,positif,topaplikasinya,topaplikasinya,topaplikasinya,topaplikasinya,topaplikasinya
Pengguna Google,TELKOMSEL ROLI Ã°Å¸â€¡Â®Ã°Å¸â€¡Â©,netral,telkomsel roli ,"telkomsel, roli","telkomsel, roli","telkomsel, rol",telkomsel rol
Pengguna Google,Good job! :),positif,good job ,"good, job","good, job","good, job",good job
Pengguna Google,Mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,Okrh,positif,okrh,okrh,okrh,okrh,okrh
Pengguna Google,Bagus,positif,bagus,bagus,bagus,bagus,bagus
Pengguna Google,Mantap,positif,mantap,mantap,mantap,mantap,mantap
Pengguna Google,Cek ok,positif,cek ok,"cek, ok","cek, ok","cek, ok",cek ok
Pengguna Google,Aplikasi sampah,negatif,aplikasi sampah,"aplikasi, sampah","aplikasi, sampah","aplikasi, sampah",aplikasi sampah
Pengguna Google,oke,positif,oke,oke,oke,oke,oke
Pengguna Google,Aplikasi apa !!!! Spam !!!!,negatif,aplikasi apa  spam ,"aplikasi, apa, spam","aplikasi, spam","aplikasi, spam",aplikasi spam
Pengguna Google,Sangat baik.,positif,sangat baik,"sangat, baik",,,
Pengguna Google,Gak guna,negatif,gak guna,"gak, guna",gak,gak,gak
Pengguna Google,Aplikasi tolol,negatif,aplikasi tolol,"aplikasi, tolol","aplikasi, tolol","aplikasi, tolol",aplikasi tolol
Pengguna Google,APLIKASI SAMPAH,negatif,aplikasi sampah,"aplikasi, sampah","aplikasi, sampah","aplikasi, sampah",aplikasi sampah
Pengguna Google,aplikasi gajelas,,aplikasi gajelas,"aplikasi, gajelas","aplikasi, gajelas","aplikasi, gajelas",aplikasi gajelas
Pengguna Google,Aplikasi sampah,negatif,aplikasi sampah,"aplikasi, sampah","aplikasi, sampah","aplikasi, sampah",aplikasi sampah
Pengguna Google,Sampah lambad,negatif,sampah lambad,"sampah, lambad","sampah, lambad","sampah, lambad",sampah lambad
